original,transformed,llama_preference,original_word_nll,original_token_nll,original_perplexity,transformed_word_nll,transformed_token_nll,transformed_perplexity,original_number_of_code_switch,transformed_number_of_code_switch
然后如果是一群的话那就so noisy,and then if是one群的话那就这样噪音,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('然后', 10.0), ('如果', 8.3125), ('是一', 11.125), ('群', 6.71875), ('的话', 7.75), ('那', 8.875), ('就', 7.21875), ('so', 11.25), (' noisy', 8.375)]",3252.5029296875,"[('and', 12.0), ('then', 8.125), ('if', 8.6875), ('是', 7.0625), ('one', 7.625), ('群', 6.3125), ('的话', 7.5625), ('那', 9.75), ('就', 6.6875), ('这样', 8.25), ('噪音', 29.9375)]","[('<|begin_of_text|>', 13.625), ('and', 12.0), (' then', 8.125), (' if', 8.6875), ('是', 7.0625), ('one', 7.625), ('群', 6.3125), ('的话', 7.5625), ('那', 9.75), ('就', 6.6875), ('这样', 8.25), ('�', 17.125), ('�', 12.8125), ('音', 6.5625)]",1634.8546142578125,1,2
昨晚凌晨两点的时候就是我们take photos,昨晚凌晨two points的时候就是we带照片,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.875), ('晨', 9.8125), ('两', 13.625), ('点', 9.5), ('的时候', 10.625), ('就是', 9.875), ('我们', 9.4375), ('take', 10.625), (' photos', 8.1875)]",318.8926086425781,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.875), ('晨', 9.8125), ('two', 11.5), (' points', 9.375), ('的时候', 8.9375), ('就是', 7.6875), ('we', 13.4375), ('带', 5.84375), ('照片', 8.5625)]",1857.58203125,1,0
昨晚凌晨两点的时候就是我们take photos,昨晚凌晨two points的时候就是we带照片,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.875), ('晨', 9.8125), ('两', 13.625), ('点', 9.5), ('的时候', 10.625), ('就是', 9.875), ('我们', 9.4375), ('take', 10.625), (' photos', 8.1875)]",318.8926086425781,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.875), ('晨', 9.8125), ('two', 11.5), (' points', 9.375), ('的时候', 8.9375), ('就是', 7.6875), ('we', 13.4375), ('带', 5.84375), ('照片', 8.5625)]",1857.58203125,1,0
昨晚凌晨两点的时候就是我们take photos,yesterday night凌晨两点的时候it is我们带照片,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.875), ('晨', 9.8125), ('两', 13.625), ('点', 9.5), ('的时候', 10.625), ('就是', 9.875), ('我们', 9.4375), ('take', 10.625), (' photos', 8.1875)]",318.8926086425781,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('y', 17.375), ('esterday', 15.5), (' night', 9.0625), ('凌', 7.53125), ('晨', 9.25), ('两', 11.5625), ('点', 9.0), ('的时候', 8.6875), ('it', 8.125), (' is', 8.375), ('我们', 7.0), ('带', 7.375), ('照片', 8.0)]",1408.701904296875,1,1
昨晚凌晨两点的时候就是我们take photos,昨晚凌晨two points的time就是we带照片,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.875), ('晨', 9.8125), ('两', 13.625), ('点', 9.5), ('的时候', 10.625), ('就是', 9.875), ('我们', 9.4375), ('take', 10.625), (' photos', 8.1875)]",318.8926086425781,"[('昨晚', 15.25), ('凌晨', 17.75), ('two', 11.5), ('points', 9.3125), ('的', 7.1875), ('time', 14.125), ('就是', 7.25), ('we', 13.625), ('带', 5.8125), ('照片', 8.625)]","[('<|begin_of_text|>', 13.625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.9375), ('晨', 9.8125), ('two', 11.5), (' points', 9.3125), ('的', 7.1875), ('time', 14.125), ('就是', 7.25), ('we', 13.625), ('带', 5.8125), ('照片', 8.625)]",953.7222900390625,1,0
昨晚凌晨两点的时候就是我们take photos,昨晚凌晨two points of时候就是we带照片,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.875), ('晨', 9.8125), ('两', 13.625), ('点', 9.5), ('的时候', 10.625), ('就是', 9.875), ('我们', 9.4375), ('take', 10.625), (' photos', 8.1875)]",318.8926086425781,"[('昨晚', 15.25), ('凌晨', 17.75), ('two', 11.5), ('points', 9.3125), ('of', 9.0), ('时候', 9.25), ('就是', 6.625), ('we', 12.9375), ('带', 5.0625), ('照片', 8.5625)]","[('<|begin_of_text|>', 13.625), ('昨', 9.8125), ('晚', 5.4375), ('凌', 7.9375), ('晨', 9.8125), ('two', 11.5), (' points', 9.3125), (' of', 9.0), ('时候', 9.25), ('就是', 6.625), ('we', 12.9375), ('带', 5.0625), ('照片', 8.5625)]",2330.321044921875,1,1
就感觉可能是真的是final到了,就感觉可能is really是最终to了,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('就', 7.625), ('感觉', 7.28125), ('可能', 6.8125), ('是', 7.625), ('真', 6.8125), ('的是', 9.6875), ('final', 7.8125), ('到了', 9.5)]",1670.7918701171875,"[('就', 7.625), ('感觉', 7.28125), ('可能', 6.8125), ('is', 10.375), ('really', 4.875), ('是', 5.34375), ('最终', 12.625), ('to', 13.75), ('了', 6.1875)]","[('<|begin_of_text|>', 13.5625), ('就', 7.625), ('感觉', 7.28125), ('可能', 6.8125), ('is', 10.375), (' really', 4.875), ('是', 5.34375), ('最', 5.03125), ('终', 7.59375), ('to', 13.75), ('了', 6.1875)]",2719.144287109375,0,0
就感觉可能是真的是final到了,and感觉可能是真的是最终到and,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('就', 7.625), ('感觉', 7.28125), ('可能', 6.8125), ('是', 7.625), ('真', 6.8125), ('的是', 9.6875), ('final', 7.8125), ('到了', 9.5)]",1670.7918701171875,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('and', 12.0), ('感觉', 7.0), ('可能', 8.0), ('是', 7.8125), ('真', 8.5625), ('的是', 9.0625), ('最', 4.25), ('终', 6.75), ('到', 7.6875), ('and', 7.65625)]",3582.92626953125,0,0
就感觉可能是真的是final到了,and feeling可能是真的是最终到了,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('就', 7.625), ('感觉', 7.28125), ('可能', 6.8125), ('是', 7.625), ('真', 6.8125), ('的是', 9.6875), ('final', 7.8125), ('到了', 9.5)]",1670.7918701171875,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('and', 12.0), (' feeling', 9.625), ('可能', 7.75), ('是', 7.8125), ('真', 7.5), ('的是', 8.5625), ('最', 4.1875), ('终', 7.0), ('到了', 8.0)]",7399.32763671875,0,1
就感觉可能是真的是final到了,就感觉可能is真的是最终to了,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('就', 7.625), ('感觉', 7.28125), ('可能', 6.8125), ('是', 7.625), ('真', 6.8125), ('的是', 9.6875), ('final', 7.8125), ('到了', 9.5)]",1670.7918701171875,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('就', 7.625), ('感觉', 7.28125), ('可能', 6.8125), ('is', 10.375), ('真', 5.3125), ('的是', 9.0625), ('最', 5.0), ('终', 6.4375), ('to', 12.375), ('了', 6.46875)]",1665.6951904296875,0,0
就感觉可能是真的是final到了,就感觉possible是really是最终到了,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('就', 7.625), ('感觉', 7.28125), ('可能', 6.8125), ('是', 7.625), ('真', 6.8125), ('的是', 9.6875), ('final', 7.8125), ('到了', 9.5)]",1670.7918701171875,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('就', 7.625), ('感觉', 7.28125), ('possible', 10.25), ('是', 6.875), ('really', 7.71875), ('是', 6.0), ('最', 4.5625), ('终', 7.5), ('到了', 7.125)]",2731.754150390625,0,0
那你们什么时候final结束啊,那you are what时候最终结束啊,2.0,"[('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]",1943.4913330078125,"[('那', 8.8125), ('you', 6.09375), ('are', 8.1875), ('what', 5.5), ('时候', 10.5), ('最终', 16.75), ('结束', 7.28125), ('啊', 8.25)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('you', 6.09375), (' are', 8.1875), (' what', 5.5), ('时候', 10.5), ('最', 8.625), ('终', 8.125), ('结束', 7.28125), ('啊', 8.25)]",4514.24072265625,0,1
那你们什么时候final结束啊,那you are什么时候最终ended啊,2.0,"[('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]",1943.4913330078125,"[('那', 8.8125), ('you', 6.09375), ('are', 8.1875), ('什么', 7.28125), ('时候', 8.75), ('最终', 15.34375), ('ended', 9.75), ('啊', 9.25)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('you', 6.09375), (' are', 8.1875), ('什么', 7.28125), ('时候', 8.75), ('最', 8.625), ('终', 6.71875), ('ended', 9.75), ('啊', 9.25)]",4727.6591796875,0,0
那你们什么时候final结束啊,那你们什么time最终ended and,2.0,"[('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]",1943.4913330078125,"[('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('time', 10.125), ('最终', 16.21875), ('ended', 11.125), ('and', 8.1875)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('time', 10.125), ('最', 8.25), ('终', 7.96875), ('ended', 11.125), (' and', 8.1875)]",7812.326171875,0,1
那你们什么时候final结束啊,that you are什么time最终结束啊,2.0,"[('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]",1943.4913330078125,"[('that', 11.6875), ('you', 9.4375), ('are', 8.8125), ('什么', 6.65625), ('time', 10.1875), ('最终', 15.34375), ('结束', 7.1875), ('啊', 8.0625)]","[('<|begin_of_text|>', 13.5625), ('that', 11.6875), (' you', 9.4375), (' are', 8.8125), ('什么', 6.65625), ('time', 10.1875), ('最', 8.25), ('终', 7.09375), ('结束', 7.1875), ('啊', 8.0625)]",3514.35009765625,0,2
那你们什么时候final结束啊,那you are什么时候最终ended啊,2.0,"[('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('你们', 7.4375), ('什么', 9.1875), ('时候', 9.0), ('final', 10.125), ('结束', 7.71875), ('啊', 8.125)]",1943.4913330078125,"[('那', 8.8125), ('you', 6.09375), ('are', 8.1875), ('什么', 7.28125), ('时候', 8.75), ('最终', 15.34375), ('ended', 9.75), ('啊', 9.25)]","[('<|begin_of_text|>', 13.5625), ('那', 8.8125), ('you', 6.09375), (' are', 8.1875), ('什么', 7.28125), ('时候', 8.75), ('最', 8.625), ('终', 6.71875), ('ended', 9.75), ('啊', 9.25)]",4727.6591796875,0,0
你拿到你的certificate那时候你才是真的毕业了,you拿到你的证书那时候你才是真的毕业and,,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('拿', 7.75), ('到', 9.625), ('你的', 9.9375), ('certificate', 8.125), ('那', 10.6875), ('时候', 10.4375), ('你', 8.5), ('才', 8.375), ('是', 8.8125), ('真的', 7.125), ('毕业', 6.0), ('了', 10.375)]",215.30960083007812,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('you', 10.4375), ('拿', 6.625), ('到', 7.90625), ('你的', 9.375), ('证', 8.125), ('书', 7.15625), ('那', 10.3125), ('时候', 10.3125), ('你', 7.78125), ('才', 7.8125), ('是', 9.25), ('真的', 7.28125), ('毕业', 5.71875), ('and', 8.75)]",320.681884765625,0,0
你拿到你的certificate那时候你才是真的毕业了,你拿到you的证书at that time you才是真的毕业了,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('拿', 7.75), ('到', 9.625), ('你的', 9.9375), ('certificate', 8.125), ('那', 10.6875), ('时候', 10.4375), ('你', 8.5), ('才', 8.375), ('是', 8.8125), ('真的', 7.125), ('毕业', 6.0), ('了', 10.375)]",215.30960083007812,"[('你', 9.375), ('拿到', 17.375), ('you', 6.5625), ('的', 6.125), ('证书', 13.15625), ('at', 8.5625), ('that', 7.96875), ('time', 6.625), ('you', 7.4375), ('才', 5.5), ('是', 6.65625), ('真的', 7.25), ('毕业', 5.1875), ('了', 7.625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('拿', 7.75), ('到', 9.625), ('you', 6.5625), ('的', 6.125), ('证', 6.84375), ('书', 6.3125), ('at', 8.5625), (' that', 7.96875), (' time', 6.625), (' you', 7.4375), ('才', 5.5), ('是', 6.65625), ('真的', 7.25), ('毕业', 5.1875), ('了', 7.625)]",267.74932861328125,0,2
你拿到你的certificate那时候你才是真的毕业了,你get to你的证书那时候you才is真的毕业了,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('拿', 7.75), ('到', 9.625), ('你的', 9.9375), ('certificate', 8.125), ('那', 10.6875), ('时候', 10.4375), ('你', 8.5), ('才', 8.375), ('是', 8.8125), ('真的', 7.125), ('毕业', 6.0), ('了', 10.375)]",215.30960083007812,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('get', 9.5625), (' to', 9.375), ('你的', 9.4375), ('证', 8.5), ('书', 6.40625), ('那', 8.3125), ('时候', 9.0), ('you', 7.5), ('才', 6.9375), ('is', 9.75), ('真的', 6.09375), ('毕业', 5.34375), ('了', 7.625)]",1394.0623779296875,0,0
你拿到你的certificate那时候你才是真的毕业了,你拿到you of证书那时候你才is真的毕业了,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('拿', 7.75), ('到', 9.625), ('你的', 9.9375), ('certificate', 8.125), ('那', 10.6875), ('时候', 10.4375), ('你', 8.5), ('才', 8.375), ('是', 8.8125), ('真的', 7.125), ('毕业', 6.0), ('了', 10.375)]",215.30960083007812,"[('你', 9.375), ('拿到', 17.375), ('you', 6.53125), ('of', 8.25), ('证书', 15.03125), ('那时候', 19.8125), ('你', 7.3125), ('才', 7.3125), ('is', 9.5625), ('真的', 6.625), ('毕业', 5.59375), ('了', 8.5625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('拿', 7.75), ('到', 9.625), ('you', 6.53125), (' of', 8.25), ('证', 8.0625), ('书', 6.96875), ('那', 9.8125), ('时候', 10.0), ('你', 7.3125), ('才', 7.3125), ('is', 9.5625), ('真的', 6.625), ('毕业', 5.59375), ('了', 8.5625)]",884.1636962890625,0,0
你拿到你的certificate那时候你才是真的毕业了,你拿到you of证书那时候你才is真的毕业了,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('拿', 7.75), ('到', 9.625), ('你的', 9.9375), ('certificate', 8.125), ('那', 10.6875), ('时候', 10.4375), ('你', 8.5), ('才', 8.375), ('是', 8.8125), ('真的', 7.125), ('毕业', 6.0), ('了', 10.375)]",215.30960083007812,"[('你', 9.375), ('拿到', 17.375), ('you', 6.53125), ('of', 8.25), ('证书', 15.03125), ('那时候', 19.8125), ('你', 7.3125), ('才', 7.3125), ('is', 9.5625), ('真的', 6.625), ('毕业', 5.59375), ('了', 8.5625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('拿', 7.75), ('到', 9.625), ('you', 6.53125), (' of', 8.25), ('证', 8.0625), ('书', 6.96875), ('那', 9.8125), ('时候', 10.0), ('你', 7.3125), ('才', 7.3125), ('is', 9.5625), ('真的', 6.625), ('毕业', 5.59375), ('了', 8.5625)]",884.1636962890625,0,0
我肯定是需要smart phone的,我certainly is需要聪明电话的,2.0,"[('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), ('phone', 8.375), ('的', 8.375)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), (' phone', 8.375), ('的', 8.375)]",1000.2304077148438,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('c', 16.125), ('ertain', 12.4375), ('ly', 10.0625), (' is', 10.75), ('需要', 7.4375), ('�', 14.125), ('�', 17.75), ('明', 8.5), ('电话', 6.78125), ('的', 7.21875)]",544.776123046875,0,0
我肯定是需要smart phone的,i am certainly是需要聪明电话的,2.0,"[('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), ('phone', 8.375), ('的', 8.375)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), (' phone', 8.375), ('的', 8.375)]",1000.2304077148438,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), (' certainly', 10.375), ('是', 6.8125), ('需要', 7.15625), ('�', 15.3125), ('�', 16.75), ('明', 8.1875), ('电话', 7.0625), ('的', 7.1875)]",2190.9990234375,0,2
我肯定是需要smart phone的,我certainly是needed聪明电话的,,"[('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), ('phone', 8.375), ('的', 8.375)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), (' phone', 8.375), ('的', 8.375)]",1000.2304077148438,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('c', 16.125), ('ertain', 12.4375), ('ly', 10.0625), ('是', 7.1875), ('needed', 11.125), ('�', 13.875), ('�', 15.5), ('明', 7.59375), ('电话', 6.5), ('的', 6.78125)]",473.7226867675781,0,0
我肯定是需要smart phone的,i am certainly是needed聪明电话的,2.0,"[('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), ('phone', 8.375), ('的', 8.375)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), (' phone', 8.375), ('的', 8.375)]",1000.2304077148438,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), (' certainly', 10.375), ('是', 6.8125), ('needed', 8.875), ('�', 14.1875), ('�', 14.1875), ('明', 6.78125), ('电话', 6.625), ('的', 5.8125)]",4262.693359375,0,2
我肯定是需要smart phone的,我肯定is needed聪明电话of,2.0,"[('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), ('phone', 8.375), ('的', 8.375)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('肯定', 8.875), ('是', 7.4375), ('需要', 8.125), ('smart', 10.0), (' phone', 8.375), ('的', 8.375)]",1000.2304077148438,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('肯定', 8.875), ('is', 9.6875), (' needed', 6.59375), ('�', 14.625), ('�', 14.75), ('明', 6.9375), ('电话', 6.75), ('of', 9.0625)]",4325.615234375,0,0
他可能会indulge,he possible will安德烈,2.0,"[('他', 9.25), ('可能', 8.25), ('会', 8.375), ('indulge', 33.3125)]","[('<|begin_of_text|>', 13.5625), ('他', 9.25), ('可能', 8.25), ('会', 8.375), ('ind', 8.25), ('ul', 12.875), ('ge', 12.1875)]",497.1343994140625,"[('he', 5.8125), ('possible', 10.5), ('will', 7.90625), ('安德烈', 25.1875)]","[('<|begin_of_text|>', 13.5625), ('he', 5.8125), (' possible', 10.5), (' will', 7.90625), ('安', 6.8125), ('德', 8.1875), ('烈', 10.1875)]",12053.5986328125,0,2
他可能会indulge,他possible will安德烈,2.0,"[('他', 9.25), ('可能', 8.25), ('会', 8.375), ('indulge', 33.3125)]","[('<|begin_of_text|>', 13.5625), ('他', 9.25), ('可能', 8.25), ('会', 8.375), ('ind', 8.25), ('ul', 12.875), ('ge', 12.1875)]",497.1343994140625,"[('他', 9.25), ('possible', 10.5), ('will', 9.0625), ('安德烈', 22.375)]","[('<|begin_of_text|>', 13.5625), ('他', 9.25), ('possible', 10.5), (' will', 9.0625), ('安', 5.6875), ('德', 7.3125), ('烈', 9.375)]",8296.0732421875,0,0
他可能会indulge,he possible will安德烈,2.0,"[('他', 9.25), ('可能', 8.25), ('会', 8.375), ('indulge', 33.3125)]","[('<|begin_of_text|>', 13.5625), ('他', 9.25), ('可能', 8.25), ('会', 8.375), ('ind', 8.25), ('ul', 12.875), ('ge', 12.1875)]",497.1343994140625,"[('he', 5.8125), ('possible', 10.5), ('will', 7.90625), ('安德烈', 25.1875)]","[('<|begin_of_text|>', 13.5625), ('he', 5.8125), (' possible', 10.5), (' will', 7.90625), ('安', 6.8125), ('德', 8.1875), ('烈', 10.1875)]",12053.5986328125,0,2
他可能会indulge,he possible会安德烈,2.0,"[('他', 9.25), ('可能', 8.25), ('会', 8.375), ('indulge', 33.3125)]","[('<|begin_of_text|>', 13.5625), ('他', 9.25), ('可能', 8.25), ('会', 8.375), ('ind', 8.25), ('ul', 12.875), ('ge', 12.1875)]",497.1343994140625,"[('he', 5.8125), ('possible', 10.5), ('会', 7.6875), ('安德烈', 23.3125)]","[('<|begin_of_text|>', 13.5625), ('he', 5.8125), (' possible', 10.5), ('会', 7.6875), ('安', 5.0625), ('德', 8.125), ('烈', 10.125)]",12212.373046875,0,1
他可能会indulge,he possible会安德烈,,"[('他', 9.25), ('可能', 8.25), ('会', 8.375), ('indulge', 33.3125)]","[('<|begin_of_text|>', 13.5625), ('他', 9.25), ('可能', 8.25), ('会', 8.375), ('ind', 8.25), ('ul', 12.875), ('ge', 12.1875)]",497.1343994140625,"[('he', 5.8125), ('possible', 10.5), ('会', 7.6875), ('安德烈', 23.3125)]","[('<|begin_of_text|>', 13.5625), ('he', 5.8125), (' possible', 10.5), ('会', 7.6875), ('安', 5.0625), ('德', 8.125), ('烈', 10.125)]",12212.373046875,0,1
就是我的sister会把他送到那个school去,就是我of妹妹会把he送到那个學校去,,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('我的', 7.6875), ('s', 14.9375), ('ister', 10.125), ('会', 8.0), ('把', 6.53125), ('他', 8.0), ('送', 8.25), ('到', 7.75), ('那个', 7.6875), ('school', 10.6875), ('去', 9.1875)]",355.9908752441406,"[('就是', 7.3125), ('我', 6.25), ('of', 9.9375), ('妹妹', 4.498046875), ('会', 7.375), ('把', 5.75), ('he', 4.21875), ('送到', 13.1875), ('那个', 7.0), ('學校', 8.5), ('去', 8.5)]","[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('我', 6.25), ('of', 9.9375), ('妹', 0.216796875), ('妹', 4.28125), ('会', 7.375), ('把', 5.75), ('he', 4.21875), ('送', 6.1875), ('到', 7.0), ('那个', 7.0), ('學校', 8.5), ('去', 8.5)]",1297.14697265625,0,0
就是我的sister会把他送到那个school去,就是i am of妹妹will把他送到那个學校去,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('我的', 7.6875), ('s', 14.9375), ('ister', 10.125), ('会', 8.0), ('把', 6.53125), ('他', 8.0), ('送', 8.25), ('到', 7.75), ('那个', 7.6875), ('school', 10.6875), ('去', 9.1875)]",355.9908752441406,"[('就是', 7.3125), ('i', 19.125), ('am', 7.75), ('of', 6.5625), ('妹妹', 4.6982421875), ('will', 8.0625), ('把', 5.5625), ('他', 7.25), ('送到', 14.75), ('那个', 7.34375), ('學校', 8.5625), ('去', 8.3125)]","[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('i', 19.125), (' am', 7.75), (' of', 6.5625), ('妹', 0.1982421875), ('妹', 4.5), ('will', 8.0625), ('把', 5.5625), ('他', 7.25), ('送', 7.3125), ('到', 7.4375), ('那个', 7.34375), ('學校', 8.5625), ('去', 8.3125)]",1015.3729858398438,0,1
就是我的sister会把他送到那个school去,就是我的妹妹会and take他送到that學校去,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('我的', 7.6875), ('s', 14.9375), ('ister', 10.125), ('会', 8.0), ('把', 6.53125), ('他', 8.0), ('送', 8.25), ('到', 7.75), ('那个', 7.6875), ('school', 10.6875), ('去', 9.1875)]",355.9908752441406,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('我的', 7.6875), ('妹', 0.0155029296875), ('妹', 5.125), ('会', 8.5), ('and', 5.875), (' take', 7.09375), ('他', 6.4375), ('送', 6.6875), ('到', 7.375), ('that', 7.3125), ('學校', 7.4375), ('去', 7.8125)]",1179.76611328125,0,0
就是我的sister会把他送到那个school去,it is我的妹妹会把他sent to那个學校去,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('我的', 7.6875), ('s', 14.9375), ('ister', 10.125), ('会', 8.0), ('把', 6.53125), ('他', 8.0), ('送', 8.25), ('到', 7.75), ('那个', 7.6875), ('school', 10.6875), ('去', 9.1875)]",355.9908752441406,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('it', 9.875), (' is', 8.0625), ('我的', 5.875), ('妹', -0.0), ('妹', 6.1875), ('会', 8.1875), ('把', 6.46875), ('他', 7.84375), ('sent', 11.5), (' to', 7.71875), ('那个', 7.5625), ('學校', 8.3125), ('去', 8.75)]",1418.1015625,0,1
就是我的sister会把他送到那个school去,就是我的妹妹会把he送到那个學校go to,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('我的', 7.6875), ('s', 14.9375), ('ister', 10.125), ('会', 8.0), ('把', 6.53125), ('他', 8.0), ('送', 8.25), ('到', 7.75), ('那个', 7.6875), ('school', 10.6875), ('去', 9.1875)]",355.9908752441406,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('就是', 7.3125), ('我的', 7.6875), ('妹', 0.0155029296875), ('妹', 5.125), ('会', 8.5), ('把', 6.53125), ('he', 3.359375), ('送', 7.71875), ('到', 7.59375), ('那个', 7.875), ('學校', 9.25), ('go', 10.375), (' to', 8.0625)]",1151.97314453125,0,1
